year,station_id,longitude,latitude,city_id,city_name_chn,city_name_eng,province_code,province_name,prov_assign_method,nearest_city,distance_to_city_km
1994,S000428,121.845,50.1485,,,,NEIMENGGU,内蒙古自治区,assigned_by_nearest_city,TULIHE,39.00886666344921
1994,S000429,114.5607,38.7392,,,,GUANGXI,广西壮族自治区,assigned_by_nearest_city,HENGZHOU,17.014749271884966
1994,S000430,114.9918,38.5109,,,,HEBEI,河北省,assigned_by_nearest_city,QINGFENGDIAN,11.541320056726024
1994,S000431,111.3661,35.431,,,,SHANXI,山西省,assigned_by_nearest_city,HENGSHUI,8.835765124143823
1994,S000432,111.6974,35.2191,,,,SHANXI,山西省,assigned_by_nearest_city,YUANQU,9.055333098478581
1994,S000433,105.7663,39.687,,,,NEIMENGGU,内蒙古自治区,assigned_by_nearest_city,WUHAI,88.0489546730577
1994,S000434,106.6658,39.3821,,,,NINGXIA,宁夏回族自治区,assigned_by_nearest_city,HONGGUOZI,18.357006581795048
1994,S000435,121.5533,50.6518,,,,NEIMENGGU,内蒙古自治区,assigned_by_nearest_city,TULIHE,20.68508968338836
1994,S000436,124.1504,50.4578,,,,NEIMENGGU,内蒙古自治区,assigned_by_nearest_city,ALIHE,34.04610991845857
1994,S000437,97.9364,39.2748,,,,SICHUAN,四川省,assigned_by_nearest_city,HEKOU,63.046962566213445
1994,S000438,98.0739,39.6563,,,,SICHUAN,四川省,assigned_by_nearest_city,HEKOU,21.3988529494455
1994,S000439,106.4189,29.3379,,,,CHONGQING,重庆市,assigned_by_nearest_city,LUOHUANG,3.1257116915131755
1994,S000440,106.9878,27.7481,241.0,遵义市,Zunyi,GUIZHOU,贵州省,assigned_by_nearest_city,DONGGONGSI,6.911257510064431
1994,S000441,106.6352,26.4104,,,,JIANGSU,江苏省,assigned_by_nearest_city,LIUHE,12.303014773005891
1994,S000442,106.7434,26.3861,,,,JIANGSU,江苏省,assigned_by_nearest_city,LIUHE,13.008559587918217
1994,S000443,106.7036,26.495,240.0,贵阳市,Guiyang,JIANGSU,江苏省,assigned_by_nearest_city,LIUHE,0.7143349712421357
1994,S000444,106.7432,26.3907,,,,JIANGSU,江苏省,assigned_by_nearest_city,LIUHE,12.510185075171346
1994,S000445,117.1573,39.2401,2.0,天津市,Tianjin,GANSU,甘肃省,assigned_by_nearest_city,YANZHI,3.725531312334156
1994,S000446,119.4728,39.8307,5.0,秦皇岛市,Qinhuangdao,SHANDONG,山东省,assigned_by_nearest_city,XIGANG,12.528883306590192
1994,S000447,123.8754,47.1704,56.0,齐齐哈尔市,Qiqihar,HEILONGJIANG,黑龙江省,assigned_by_nearest_city,QIQIHAER,20.70734218028254
1994,S000448,123.9521,47.1165,,,,HEILONGJIANG,黑龙江省,assigned_by_nearest_city,YANTONGTUN,20.480234067508157
1994,S000449,117.1518,39.245,2.0,天津市,Tianjin,GANSU,甘肃省,assigned_by_nearest_city,YANZHI,3.4636767327759577
1994,S000450,117.4569,39.7724,,,,GUANGXI,广西壮族自治区,assigned_by_nearest_city,XINAN,7.195743853103449
1994,S000451,102.333,23.7184,,,,XINJIANG,新疆维吾尔自治区,assigned_by_nearest_city,HUIYUAN,15.321315314607263
1994,S000452,103.423,23.4107,,,,YUNNAN,云南省,assigned_by_nearest_city,WENLAN,6.589747313598105
1994,S000453,103.0518,26.0838,,,,YUNNAN,云南省,assigned_by_nearest_city,HUIZE,44.499809911993985
1994,S000454,103.2648,25.6966,,,,YUNNAN,云南省,assigned_by_nearest_city,QUJING,43.37929863705107
1994,S000455,115.9081,27.6024,,,,JIANGXI,江西省,assigned_by_nearest_city,GONGXI,7.011891329592491
1994,S000456,116.2682,27.9219,125.0,抚州市,Fuzhou3,JIANGXI,江西省,assigned_by_nearest_city,SHANGDUNDU,3.338335206096884
1994,S000457,102.8368,37.749,,,,GANSU,甘肃省,assigned_by_nearest_city,WUNAN,11.926651017137013
1994,S000458,104.4647,37.4347,,,,SICHUAN,四川省,assigned_by_nearest_city,SITAN,55.47200986120315
1994,S000459,120.7456,51.3068,,,,NEIMENGGU,内蒙古自治区,assigned_by_nearest_city,ALONGSHAN,88.85958246382401
1994,S000460,121.4289,50.9541,,,,NEIMENGGU,内蒙古自治区,assigned_by_nearest_city,TULIHE,55.27607575633599
1994,S000461,111.5846,32.4517,,,,HUBEI,湖北省,assigned_by_nearest_city,LENGJI,9.337983157076337
1994,S000462,111.8181,32.104,,,,HUBEI,湖北省,assigned_by_nearest_city,CIHE,7.46515898541609
1994,S000463,112.1983,32.0297,165.0,襄樊市,Xiangfan,HUBEI,湖北省,assigned_by_nearest_city,DONGJIN,3.617250963866409
1994,S000464,114.2753,30.5252,161.0,武汉市,Wuhan,HEBEI,河北省,assigned_by_nearest_city,QINGLONG,3.5502938524869303
1994,S000465,116.7961,33.8641,96.0,淮北市,Huaibei,ANHUI,安徽省,assigned_by_nearest_city,SUIXI,7.1519922908138565
1994,S000466,117.1099,34.2455,69.0,徐州市,Xuzhou,JIANGSU,江苏省,assigned_by_nearest_city,DAPENG,5.384774645812938
1994,S000467,116.8113,33.8452,96.0,淮北市,Huaibei,ANHUI,安徽省,assigned_by_nearest_city,SUIXI,9.679032006299973
1994,S000468,117.0537,33.7409,102.0,宿州市,Suzhou4,ANHUI,安徽省,assigned_by_nearest_city,YONGQIAO,13.24676994341575
1994,S000469,123.9587,47.1159,,,,HEILONGJIANG,黑龙江省,assigned_by_nearest_city,YANTONGTUN,20.041997979679913
1994,S000470,124.9581,46.6253,60.0,大庆市,Daqing,HEILONGJIANG,黑龙江省,assigned_by_nearest_city,DAQING,11.85518659947138
1994,S000471,102.7699,24.9139,242.0,昆明市,Kunming,YUNNAN,云南省,assigned_by_nearest_city,CHENGGONG,6.082940714191008
1994,S000472,103.842,25.6429,,,,YUNNAN,云南省,assigned_by_nearest_city,XIPING,3.855783016881075
1994,S000473,103.8363,25.6518,,,,YUNNAN,云南省,assigned_by_nearest_city,XIPING,4.060408285013359
1994,S000474,104.2089,25.9249,,,,HEILONGJIANG,黑龙江省,assigned_by_nearest_city,FUYUAN,29.073627551771292
1994,S000475,104.1785,26.0796,,,,YUNNAN,云南省,assigned_by_nearest_city,XUANWEI,17.248534222197094
1994,S000476,106.6361,26.3875,,,,JIANGSU,江苏省,assigned_by_nearest_city,LIUHE,14.377967885874096
1994,S000477,123.2307,44.3917,,,,JILIN,吉林省,assigned_by_nearest_city,TAIPINGCHUAN,3.4942621584803413
1994,S000478,124.2603,45.4541,,,,JILIN,吉林省,assigned_by_nearest_city,BALANG,13.805988929037442
1994,S000479,122.3828,43.6374,29.0,通辽市,Tongliao,HUBEI,湖北省,assigned_by_nearest_city,YUXIN,17.301735113583828
1994,S000480,123.2386,44.3311,,,,JILIN,吉林省,assigned_by_nearest_city,TAIPINGCHUAN,8.401671801341637
1994,S000481,113.5311,27.628,,,,YUNNAN,云南省,assigned_by_nearest_city,LUJIANG,1.9828081372117814
1994,S000482,113.6668,27.898,,,,JIANGXI,江西省,assigned_by_nearest_city,SHANGLI,11.510473917658073
1994,S000483,113.585,28.1793,,,,JIANGSU,江苏省,assigned_by_nearest_city,LIYANG,5.967405131061052
1994,S000484,113.8255,28.3131,,,,HUBEI,湖北省,assigned_by_nearest_city,LINKUANG,3.462910485000063
1994,S000485,129.8341,43.251,,,,JILIN,吉林省,assigned_by_nearest_city,BAICAOGOU,18.581101927699965
1994,S000486,130.9031,43.3903,,,,JILIN,吉林省,assigned_by_nearest_city,LUOZIGOU,58.69996711168328
1994,S000487,101.6303,36.9016,,,,SICHUAN,四川省,assigned_by_nearest_city,XINING,7.099072690389587
1994,S000488,101.7214,36.5448,272.0,西宁市,Xining,QINGHAI,青海省,assigned_by_nearest_city,LAJIA,7.975549567581598
1994,S000489,104.6042,28.6975,234.0,宜宾市,Yibin,SICHUAN,四川省,assigned_by_nearest_city,YIBIN,7.1369699709210925
1994,S000490,104.8444,28.2838,,,,SICHUAN,四川省,assigned_by_nearest_city,GONG,21.711852784934287
1994,S000491,124.9646,46.6246,60.0,大庆市,Daqing,HEILONGJIANG,黑龙江省,assigned_by_nearest_city,DAQING,11.361138927682825
1994,S000492,126.6746,45.7617,55.0,哈尔滨市,Harbin,LIAONING,辽宁省,assigned_by_nearest_city,LAOGUANTUO,4.030972377480864
1994,S000493,108.8836,24.668,,,,GUANGXI,广西壮族自治区,assigned_by_nearest_city,CHONGMAI,8.069215354011737
1994,S000494,109.0171,24.3559,,,,GUANGXI,广西壮族自治区,assigned_by_nearest_city,TUBO,5.986726076231793
1994,S000495,112.6304,33.0768,156.0,南阳市,Nanyang,SICHUAN,四川省,assigned_by_nearest_city,KONGMING,5.194503966018688
1994,S000496,113.142,33.2956,,,,HENAN,河南省,assigned_by_nearest_city,FANGCHENG,12.881940879130724
1994,S000497,123.7241,52.0791,,,,SICHUAN,四川省,assigned_by_nearest_city,CANGSHAN,31.65111156297803
1994,S000498,124.3779,51.6179,,,,SICHUAN,四川省,assigned_by_nearest_city,CANGSHAN,55.20471069768624
1994,S000499,112.6466,35.0806,,,,SHANXI,山西省,assigned_by_nearest_city,MANGHE,4.236195042839765
1994,S000500,113.038,34.9407,,,,CHONGQING,重庆市,assigned_by_nearest_city,ZHONGZHOU,3.3729326511968782
1994,S000501,101.4561,26.5477,,,,HEBEI,河北省,assigned_by_nearest_city,DONGTING,24.296492388703125
1994,S000502,101.8697,26.5694,224.0,攀枝花市,Panzhihua,SHANGHAI,上海市,assigned_by_nearest_city,BAOSHAN,12.27145878304006
1994,S000503,115.8886,32.859,101.0,阜阳市,Fuyang,GANSU,甘肃省,assigned_by_nearest_city,SANSHILIPU,3.3945406856693956
1994,S000504,116.8057,33.8455,96.0,淮北市,Huaibei,ANHUI,安徽省,assigned_by_nearest_city,SUIXI,9.368980301115762
1994,S000505,111.5445,38.6915,,,,SHANXI,山西省,assigned_by_nearest_city,YANCHENG,33.41338304928434
1994,S000506,112.3179,38.9153,,,,SHANXI,山西省,assigned_by_nearest_city,DONGZHAI,21.69151672582125
1994,S000507,117.7588,30.8807,97.0,铜陵市,Tongling,ANHUI,安徽省,assigned_by_nearest_city,TONGLING,8.661629583455866
1994,S000508,118.4426,31.2348,92.0,芜湖市,Wuhu,JIANGSU,江苏省,assigned_by_nearest_city,LIUTAO,4.019829608920712
1994,S000509,118.4467,31.2755,92.0,芜湖市,Wuhu,JIANGXI,江西省,assigned_by_nearest_city,YIJIANG,7.302645203476356
1994,S000510,118.8169,31.9453,67.0,南京市,Nanjing,JIANGXI,江西省,assigned_by_nearest_city,DONGSHAN,2.4529109273537055
1994,S000511,106.07,38.9631,,,,NINGXIA,宁夏回族自治区,assigned_by_nearest_city,SHIZUISHAN,27.16481156512701
1994,S000512,106.4359,38.9237,274.0,石嘴山市,Shizuishan,NINGXIA,宁夏回族自治区,assigned_by_nearest_city,SHIZUISHAN,8.146303958808414
1994,S000513,122.168,40.6786,41.0,营口市,Yingkou,LIAONING,辽宁省,assigned_by_nearest_city,YINGKOU,5.82988206056149
1994,S000514,122.5139,40.6514,41.0,营口市,Yingkou,LIAONING,辽宁省,assigned_by_nearest_city,DASHIQIAO,0.8543493036193961
1994,S000515,106.3615,39.2248,,,,NINGXIA,宁夏回族自治区,assigned_by_nearest_city,SHIZUISHAN,26.801828781858436
1994,S000516,106.4314,39.1408,274.0,石嘴山市,Shizuishan,NINGXIA,宁夏回族自治区,assigned_by_nearest_city,SHIZUISHAN,17.89077983791299
1994,S000517,113.286,33.6993,147.0,平顶山市,Pingdingshan,LIAONING,辽宁省,assigned_by_nearest_city,PINGDINGSHAN,4.29680519073199
1994,S000518,113.552,33.4158,,,,ANHUI,安徽省,assigned_by_nearest_city,WUXING,4.893332754987529
1994,S000519,101.729,25.1724,,,,YUNNAN,云南省,assigned_by_nearest_city,GUANGTONG,2.4580197781750144
1994,S000520,104.1444,30.5758,222.0,成都市,Chengdu,SICHUAN,四川省,assigned_by_nearest_city,XINXING,4.340843775747689
1994,S000521,102.3076,25.0808,,,,YUNNAN,云南省,assigned_by_nearest_city,QINFENG,12.327584830358273
1994,S000522,102.3171,25.146,,,,YUNNAN,云南省,assigned_by_nearest_city,QINFENG,5.440638028168361
1994,S000523,108.9641,23.76,,,,GUANGXI,广西壮族自治区,assigned_by_nearest_city,RONGAN,10.215018440256102
1994,S000524,109.2372,23.693,217.0,来宾市,Laibin,GUANGXI,广西壮族自治区,assigned_by_nearest_city,QIANJIANG,27.762682786573848
1994,S000525,121.7818,41.3289,,,,LIAONING,辽宁省,assigned_by_nearest_city,GOUBANGZI,4.378416845646389
1994,S000526,122.6463,40.776,,,,GANSU,甘肃省,assigned_by_nearest_city,BALI,10.037472862921163
1994,S000527,113.4389,35.179,151.0,焦作市,Jiaozuo,HENAN,河南省,assigned_by_nearest_city,XIUWU,5.014695958215758
1994,S000528,113.9108,35.3055,150.0,新乡市,Xinxiang,HENAN,河南省,assigned_by_nearest_city,XINXIANG,1.462267011081418
1994,S000529,112.4916,43.0507,,,,NEIMENGGU,内蒙古自治区,assigned_by_nearest_city,SUNITEYOU,36.34733426569895
1994,S000530,112.9038,43.2566,,,,NEIMENGGU,内蒙古自治区,assigned_by_nearest_city,CHAGANNUOER,2.887253382617867
1994,S000531,112.3291,25.4819,,,,HUNAN,湖南省,assigned_by_nearest_city,CHETOU,8.871507571303317
1994,S000532,113.0543,25.7032,182.0,郴州市,Chenzhou,HUNAN,湖南省,assigned_by_nearest_city,AOSHANG,4.778766219515883
1994,S000533,122.4181,53.038,,,,HEILONGJIANG,黑龙江省,assigned_by_nearest_city,XILINJI,10.836508390125454
1994,S000534,124.7925,52.4143,,,,HEILONGJIANG,黑龙江省,assigned_by_nearest_city,TAHE,10.497120299905408
1994,S000535,115.5232,39.359,,,,ANHUI,安徽省,assigned_by_nearest_city,YIXIAN,2.4576967316381073
1994,S000536,115.8655,39.2854,,,,HEBEI,河北省,assigned_by_nearest_city,DINGXING,8.318937494943842
1994,S000537,124.3861,51.6219,,,,SICHUAN,四川省,assigned_by_nearest_city,CANGSHAN,55.56838070897059
1994,S000538,124.7989,52.2843,,,,HEILONGJIANG,黑龙江省,assigned_by_nearest_city,TAHE,8.224113621489616
1994,S000539,124.2149,51.1435,,,,NEIMENGGU,内蒙古自治区,assigned_by_nearest_city,ALIHE,71.44310907775719
1994,S000540,124.3377,50.8235,,,,NEIMENGGU,内蒙古自治区,assigned_by_nearest_city,ALIHE,51.42763754927033
1994,S000541,124.1564,50.4525,,,,NEIMENGGU,内蒙古自治区,assigned_by_nearest_city,ALIHE,34.67998968961964
1994,S000542,125.2998,49.2735,,,,NEIMENGGU,内蒙古自治区,assigned_by_nearest_city,HADAYANG,6.644105424585695
1994,S000543,124.5703,47.8806,,,,HEILONGJIANG,黑龙江省,assigned_by_nearest_city,FUYU,12.70173536161973
1994,S000544,125.3191,49.0269,,,,HEILONGJIANG,黑龙江省,assigned_by_nearest_city,NENJIANG,14.736343461664934
1994,S000545,122.0754,52.7873,,,,HEILONGJIANG,黑龙江省,assigned_by_nearest_city,XILINJI,36.71339437637721
1994,S000546,122.4099,53.0338,,,,HEILONGJIANG,黑龙江省,assigned_by_nearest_city,XILINJI,10.916249732125467
1994,S000547,116.906,34.7419,,,,JIANGSU,江苏省,assigned_by_nearest_city,PEICHENG,2.709794981651043
1994,S000548,117.1253,34.3534,69.0,徐州市,Xuzhou,HENAN,河南省,assigned_by_nearest_city,LIUJI,6.391975942593655
1994,S000549,106.7487,26.3817,,,,JIANGSU,江苏省,assigned_by_nearest_city,LIUHE,13.624217003573774
1994,S000550,107.3377,26.489,,,,GUIZHOU,贵州省,assigned_by_nearest_city,CHANGMING,22.43263359897042
1994,S000551,107.3426,26.4937,,,,GUIZHOU,贵州省,assigned_by_nearest_city,CHANGMING,23.147423059010666
1994,S000552,109.969,27.5092,184.0,怀化市,Huaihua,HUNAN,湖南省,assigned_by_nearest_city,HUAIHUA,5.862168322446338
1994,S000553,112.0143,27.6513,185.0,娄底市,Loudi,HUNAN,湖南省,assigned_by_nearest_city,LOUDI,5.886053167035144
1994,S000554,112.5962,27.7126,,,,HUNAN,湖南省,assigned_by_nearest_city,MEIQIAO,8.593523776398673
1994,S000555,112.4446,27.8485,,,,HUNAN,湖南省,assigned_by_nearest_city,LONGDONG,7.624858417328631
1994,S000556,113.1298,27.8455,174.0,株洲市,Zhuzhou,HUNAN,湖南省,assigned_by_nearest_city,ZHUZHOU,2.003639741756044
1994,S000557,117.834,36.5592,,,,SHANDONG,山东省,assigned_by_nearest_city,CHAYEKOU,14.784379462793783
1994,S000558,118.0876,36.7111,129.0,淄博市,Zibo,SHANXI,山西省,assigned_by_nearest_city,LUOCUN,4.258896579463527
1994,S000559,110.0155,27.4772,184.0,怀化市,Huaihua,HUNAN,湖南省,assigned_by_nearest_city,HUAIHUA,8.80973590857698
1994,S000560,112.025,27.6648,185.0,娄底市,Loudi,HUNAN,湖南省,assigned_by_nearest_city,LOUDI,4.998244230523854
1994,S000561,104.1222,36.4919,263.0,白银市,Baiyin,GANSU,甘肃省,assigned_by_nearest_city,BAIYIN,6.044364586143848
1994,S000562,105.098,36.5963,,,,GANSU,甘肃省,assigned_by_nearest_city,JINGYUANXIANDONGWAN,32.63082510017127
1994,S000563,119.5789,31.0713,,,,ANHUI,安徽省,assigned_by_nearest_city,XINHANG,1.470539190318757
1994,S000564,119.8637,30.9613,,,,HUBEI,湖北省,assigned_by_nearest_city,ZHICHENG,6.612169853153788
1994,S000565,112.6863,38.7184,,,,SHANXI,山西省,assigned_by_nearest_city,YUANPING,2.5890940506481517
1994,S000566,116.0424,39.7623,,,,SHAANXI,陕西省,assigned_by_nearest_city,YANCUN,5.528984223266495
1994,S000567,116.0488,39.7666,,,,SHAANXI,陕西省,assigned_by_nearest_city,YANCUN,5.690722964375706
1994,S000568,116.194,39.8415,,,,ZHEJIANG,浙江省,assigned_by_nearest_city,LIANSHI,6.509696724548014
1994,S000569,118.1073,37.281,142.0,滨州市,Binzhou,HUBEI,湖北省,assigned_by_nearest_city,CHENHU,11.76887054239239
1994,S000570,118.1814,37.1539,,,,SHANDONG,山东省,assigned_by_nearest_city,BOXING,6.554604175074609
1994,S000571,111.3152,30.7132,164.0,宜昌市,Yichang,HUBEI,湖北省,assigned_by_nearest_city,YICHANG,3.62207681648845
1994,S000572,111.6854,30.704,,,,HUBEI,湖北省,assigned_by_nearest_city,YAQUELING,10.983888874009034
1994,S000573,114.3752,35.8782,149.0,鹤壁市,Hebi,HENAN,河南省,assigned_by_nearest_city,YIGOU,8.531723450648032
1994,S000574,115.0516,35.7038,152.0,濮阳市,Puyang,HENAN,河南省,assigned_by_nearest_city,CHENGGUAN,2.1083555029133763
1994,S000575,119.0201,40.9303,,,,HEBEI,河北省,assigned_by_nearest_city,PINGQUAN,29.498395870681115
1994,S000576,120.8949,40.7511,47.0,葫芦岛市,Huludao,LIAONING,辽宁省,assigned_by_nearest_city,DABAO,1.9387478340255213
1994,S000577,117.3743,39.9131,,,,SHAANXI,陕西省,assigned_by_nearest_city,DAAN,13.916914516921352
1994,S000578,117.4443,39.8866,,,,SHAANXI,陕西省,assigned_by_nearest_city,DAAN,7.935255848718559
1994,S000579,118.3077,36.7061,,,,SHANDONG,山东省,assigned_by_nearest_city,SHAOZHUANG,4.927254857485193
1994,S000580,118.5797,36.6973,,,,JIANGSU,江苏省,assigned_by_nearest_city,CAOMIAO,7.045867336337455
1994,S000581,117.4438,39.8821,,,,SHAANXI,陕西省,assigned_by_nearest_city,DAAN,8.069543449364078
1994,S000582,118.1587,39.7767,,,,HEBEI,河北省,assigned_by_nearest_city,FENGRUN,6.588510161094442
1994,S000583,118.1713,39.7805,,,,HEBEI,河北省,assigned_by_nearest_city,FENGRUN,6.6420373767950265
1994,S000584,119.468,39.8401,5.0,秦皇岛市,Qinhuangdao,SHANDONG,山东省,assigned_by_nearest_city,XIGANG,12.00310501546688
1994,S000585,119.4794,39.8348,5.0,秦皇岛市,Qinhuangdao,SHANDONG,山东省,assigned_by_nearest_city,XIGANG,11.82267684184882
1994,S000586,119.7044,39.9323,5.0,秦皇岛市,Qinhuangdao,ANHUI,安徽省,assigned_by_nearest_city,SHIHE,5.660341579229532
1994,S000587,116.4568,39.8744,1.0,北京市,Beijing,ANHUI,安徽省,assigned_by_nearest_city,XINGFU,2.5813722969604203
1994,S000588,116.733,39.8517,,,,SHANXI,山西省,assigned_by_nearest_city,LIYUAN,6.860776409505997
1994,S000589,116.739,39.8514,,,,SHANXI,山西省,assigned_by_nearest_city,LIYUAN,7.327011013156061
1994,S000590,117.3252,39.9068,,,,SHAANXI,陕西省,assigned_by_nearest_city,ZHONGCHANG,16.915030393674563
1994,S000591,117.9912,40.1274,,,,HEBEI,河北省,assigned_by_nearest_city,ZUNHUA,7.2012921910943195
1994,S000592,118.1652,39.7809,,,,HEBEI,河北省,assigned_by_nearest_city,FENGRUN,6.364652783047251
1994,S000593,116.6597,40.2454,,,,JIANGSU,江苏省,assigned_by_nearest_city,BEIDINGJI,10.22698145806984
1994,S000594,117.3196,39.9116,,,,SHAANXI,陕西省,assigned_by_nearest_city,ZHONGCHANG,16.683924622646714
1994,S000595,103.8473,25.6386,,,,YUNNAN,云南省,assigned_by_nearest_city,XIPING,4.110346105358865
1994,S000596,104.5987,25.871,,,,GUIZHOU,贵州省,assigned_by_nearest_city,HUASHI,4.627773125195426
1994,S000597,117.2049,25.98,,,,SICHUAN,四川省,assigned_by_nearest_city,CAOYUTAN,14.06094627397349
1994,S000598,117.4262,26.0068,,,,SICHUAN,四川省,assigned_by_nearest_city,CAOYUTAN,8.830102625551785
1994,S000599,126.5399,41.9743,53.0,白山市,Baishan,JILIN,吉林省,assigned_by_nearest_city,SHIREN,3.501052690659184
1994,S000600,128.0827,42.4099,,,,JILIN,吉林省,assigned_by_nearest_city,LUSHUIHE,27.419298555705907
1994,S000601,118.5854,36.6969,,,,SHANDONG,山东省,assigned_by_nearest_city,TANFANG,7.4825800744823505
1994,S000602,120.2185,36.3045,,,,SHANDONG,山东省,assigned_by_nearest_city,JIAOZHOU,17.17693549062773
1994,S000603,106.4631,26.6252,240.0,贵阳市,Guiyang,GUIZHOU,贵州省,assigned_by_nearest_city,ZHUCHANG,9.034356043694654
1994,S000604,106.5501,26.3665,,,,GUIZHOU,贵州省,assigned_by_nearest_city,MACHANG,10.967148785737447
1994,S000605,113.4109,34.144,,,,HENAN,河南省,assigned_by_nearest_city,LIANGBEI,3.0354383310710404
1994,S000606,113.7757,34.0384,153.0,许昌市,Xuchang,HENAN,河南省,assigned_by_nearest_city,WEIDUQU,4.56337157466537
1994,S000607,113.7967,34.0106,153.0,许昌市,Xuchang,HENAN,河南省,assigned_by_nearest_city,WEIDUQU,2.8992379613368695
1994,S000608,115.178,33.6526,,,,HENAN,河南省,assigned_by_nearest_city,QIANDIAN,11.089707667601909
1994,S000609,121.4017,31.0015,,,,HUNAN,湖南省,assigned_by_nearest_city,XIDU,6.829361636046802
1994,S000610,121.473,30.8118,,,,GANSU,甘肃省,assigned_by_nearest_city,XINSI,6.062395663373711
1994,S000611,121.2631,31.2568,,,,GANSU,甘肃省,assigned_by_nearest_city,CAOFENG,1.0724566701153007
1994,S000612,121.4215,31.027,,,,CHONGQING,重庆市,assigned_by_nearest_city,DUSHI,5.016081057631491
1994,S000613,108.0928,24.6525,216.0,河池市,Hechi,GUANGXI,广西壮族自治区,assigned_by_nearest_city,HECHI,6.5657907056070135
1994,S000614,108.204,24.8524,,,,GUANGXI,广西壮族自治区,assigned_by_nearest_city,SIEN,5.445029990113474
1994,S000615,108.1563,25.2198,,,,NEIMENGGU,内蒙古自治区,assigned_by_nearest_city,LIHUA,15.744107610962107
1994,S000616,108.2098,25.0643,,,,GUANGXI,广西壮族自治区,assigned_by_nearest_city,MINGLUN,25.523508324204116
1994,S000617,118.1451,37.0882,,,,SHANDONG,山东省,assigned_by_nearest_city,BOXING,4.230460087411492
1994,S000618,118.5418,37.5024,131.0,东营市,Dongying,SHANDONG,山东省,assigned_by_nearest_city,SHENGTUO,11.203111752942574
1994,S000619,105.9635,32.8935,,,,SHAANXI,陕西省,assigned_by_nearest_city,YANZIBIAN,4.945298602961546
1994,S000620,108.9939,32.6753,258.0,安康市,Ankang,SHAANXI,陕西省,assigned_by_nearest_city,HANBIN,3.792589986067509
1994,S000621,114.0668,32.9469,160.0,驻马店市,Zhumadian,HENAN,河南省,assigned_by_nearest_city,YICHENGQU,7.395902558853873
1994,S000622,114.9307,32.7156,,,,GUANGDONG,广东省,assigned_by_nearest_city,CHENDIAN,11.319151226877432
1994,S000623,117.0637,36.6221,127.0,济南市,JiNan,JIANGSU,江苏省,assigned_by_nearest_city,DONGXIAODIAN,3.6999322460996393
1994,S000624,118.1126,36.7277,129.0,淄博市,Zibo,HUNAN,湖南省,assigned_by_nearest_city,HUTIAN,6.657342052150375
1994,S000625,109.5597,34.7732,,,,SHAANXI,陕西省,assigned_by_nearest_city,DANGMU,6.504890788529944
1994,S000626,111.3748,35.6026,,,,SHANXI,山西省,assigned_by_nearest_city,HOUMA,1.8526206067518423
1994,S000627,113.9837,26.8806,,,,SHANDONG,山东省,assigned_by_nearest_city,SHAZHEN,18.193795843965862
1994,S000628,114.7574,27.6931,120.0,新余市,Xinyu,JIANGXI,江西省,assigned_by_nearest_city,FENYI,14.60492256509143
1994,S000629,103.9836,31.3136,,,,SICHUAN,四川省,assigned_by_nearest_city,YINGHUA,3.0659531476134583
1994,S000630,104.2626,30.8863,,,,JIANGSU,江苏省,assigned_by_nearest_city,WEIFENG,1.0213295993966092
1994,S000631,126.0951,43.266,,,,JILIN,吉林省,assigned_by_nearest_city,YANTONGSHAN,7.787807055486488
1994,S000632,127.2711,42.727,,,,JILIN,吉林省,assigned_by_nearest_city,JIAPIGOU,22.925733586327315
1994,S000633,109.688,28.0341,,,,HUNAN,湖南省,assigned_by_nearest_city,FENGHUANG,12.924455573326957
1994,S000634,112.3462,31.2876,,,,HUBEI,湖北省,assigned_by_nearest_city,ZILING,19.868758688004544
1994,S000635,109.9742,27.5046,184.0,怀化市,Huaihua,HUNAN,湖南省,assigned_by_nearest_city,HUAIHUA,6.092247484384325
1994,S000636,110.0103,27.4772,184.0,怀化市,Huaihua,HUNAN,湖南省,assigned_by_nearest_city,HUAIHUA,8.726613318752532
1994,S000637,109.0728,24.7665,,,,GUANGXI,广西壮族自治区,assigned_by_nearest_city,LONGTOU,10.517259669964998
1994,S000638,110.0309,27.3172,,,,HUNAN,湖南省,assigned_by_nearest_city,ZHONGFANG,13.402359618716018
1994,S000639,111.8177,32.0859,,,,HUBEI,湖北省,assigned_by_nearest_city,CIHE,5.599417709407058
1994,S000640,113.0653,33.7548,147.0,平顶山市,Pingdingshan,HENAN,河南省,assigned_by_nearest_city,PINGDINGSHAN,11.855731531024366
1994,S000641,112.5791,34.5801,146.0,洛阳市,Luoyang,JIANGXI,江西省,assigned_by_nearest_city,SHIREN,8.670160932135182
1994,S000642,112.6214,34.6652,146.0,洛阳市,Luoyang,HENAN,河南省,assigned_by_nearest_city,BAIMASI,6.141367869476635
1994,S000643,112.5572,34.4268,,,,HENAN,河南省,assigned_by_nearest_city,YICHUAN,12.080539612754732
1994,S000644,113.0654,33.7593,147.0,平顶山市,Pingdingshan,HENAN,河南省,assigned_by_nearest_city,PINGDINGSHAN,11.80322585901285
1994,S000645,113.0404,35.1486,,,,HENAN,河南省,assigned_by_nearest_city,QINGHUA,3.150894136454115
1994,S000646,113.8077,35.173,150.0,新乡市,Xinxiang,HENAN,河南省,assigned_by_nearest_city,KANGCUN,13.246936065841856
1994,S000647,112.4633,34.8402,,,,HENAN,河南省,assigned_by_nearest_city,BAIHE,8.134097338173808
