edge_id,start_station,end_station,length,year,type
1,天津市,唐山市,71.98,1888.0,rail_both
2,天津市,唐山市,14.61,1888.0,rail_both
3,天津市,秦皇岛市,349.58,1888.0,rail_both
4,唐山市,天津市,28.64,1888.0,rail_both
5,唐山市,秦皇岛市,11.6,1888.0,rail_both
6,鄂州市,黄石市,29.64,1894.0,rail_good
7,北京市,天津市,101.45,1895.0,rail_both
8,北京市,廊坊市,24.19,1895.0,rail_both
9,哈尔滨市,牡丹江市,279.61,1901.0,rail_both
10,牡丹江市,鸡西市,27.43,1901.0,rail_both
11,牡丹江市,鸡西市,92.67,1901.0,rail_both
12,牡丹江市,鸡西市,63.72,1901.0,rail_both
13,大连市,营口市,71.88,1903.0,rail_both
14,大连市,营口市,702.53,1903.0,rail_both
15,大连市,营口市,143.38,1903.0,rail_both
16,营口市,辽阳市,105.99,1903.0,rail_both
17,四平市,长春市,164.32,1903.0,rail_both
18,沈阳市,抚顺市,52.54,1903.0,rail_both
19,沈阳市,抚顺市,29.83,1903.0,rail_both
20,辽阳市,沈阳市,120.11,1903.0,rail_both
21,铁岭市,四平市,215.18,1903.0,rail_both
22,长春市,哈尔滨市,269.94,1903.0,rail_both
23,哈尔滨市,大庆市,272.57,1903.0,rail_both
24,沈阳市,铁岭市,228.14,1903.0,rail_both
25,呼伦贝尔市,齐齐哈尔市,217.79,1903.0,rail_both
26,呼伦贝尔市,齐齐哈尔市,76.25,1903.0,rail_both
27,呼伦贝尔市,齐齐哈尔市,119.1,1903.0,rail_both
28,呼伦贝尔市,齐齐哈尔市,238.1,1903.0,rail_both
29,齐齐哈尔市,大庆市,15.95,1903.0,rail_both
30,齐齐哈尔市,大庆市,9.02,1903.0,rail_both
31,齐齐哈尔市,大庆市,102.02,1903.0,rail_both
32,大庆市,哈尔滨市,176.92,1903.0,rail_both
33,营口市,鞍山市,32.01,1903.0,rail_both
34,保定市,廊坊市,60.43,1903.0,rail_both
35,淄博市,莱芜市,553.15,1904.0,rail_both
36,淄博市,潍坊市,25.07,1904.0,rail_both
37,淄博市,青岛市,169.99,1904.0,rail_both
38,济南市,淄博市,104.79,1904.0,rail_both
39,焦作市,新乡市,74.27,1905.0,rail_both
40,株洲市,萍乡市,35.58,1905.0,rail_both
41,萍乡市,新余市,141.86,1905.0,rail_both
42,新余市,南昌市,88.9,1905.0,rail_both
43,南昌市,抚州市,53.3,1905.0,rail_both
44,抚州市,南昌市,28.83,1905.0,rail_both
45,南昌市,鹰潭市,106.86,1905.0,rail_both
46,鹰潭市,绍兴市,705.93,1905.0,rail_both
47,杭州市,绍兴市,75.52,1905.0,rail_both
48,南昌市,抚州市,32.96,1905.0,rail_both
49,衡阳市,萍乡市,3380.5,1905.0,rail_both
50,沈阳市,本溪市,51.38,1905.0,rail_both
51,本溪市,丹东市,119.77,1905.0,rail_both
52,丹东市,本溪市,94.96,1905.0,rail_both
53,丹东市,本溪市,85.81,1905.0,rail_both
54,杭州市,上海市,345.23,1906.0,rail_both
55,秦皇岛市,葫芦岛市,193.25,1907.0,rail_both
56,葫芦岛市,锦州市,107.97,1907.0,rail_both
57,锦州市,盘锦市,51.23,1907.0,rail_both
58,盘锦市,阜新市,49.72,1907.0,rail_both
59,盘锦市,沈阳市,98.62,1907.0,rail_both
60,沈阳市,抚顺市,41.63,1907.0,rail_both
61,昆明市,玉溪市,3610.56,1910.0,rail_both
62,玉溪市,思茅市,448.1,1910.0,rail_both
63,玉溪市,思茅市,11.73,1910.0,rail_both
64,长春市,吉林市,122.78,1912.0,rail_both
65,吉林市,长春市,75.59,1912.0,rail_both
66,牡丹江市,鸡西市,171.74,1912.0,rail_both
67,广州市,深圳市,294.65,1911.0,rail_both
68,德州市,沧州市,202.12,1912.0,rail_both
69,德州市,济南市,124.26,1912.0,rail_both
70,宿州市,蚌埠市,239.42,1912.0,rail_both
71,宿州市,徐州市,128.77,1912.0,rail_both
72,济宁市,徐州市,6003.49,1912.0,rail_both
73,济宁市,泰安市,343.27,1912.0,rail_both
74,泰安市,莱芜市,111.02,1912.0,rail_both
75,济南市,泰安市,1351.3,1912.0,rail_both
76,天津市,廊坊市,2359.8,1912.0,rail_both
77,蚌埠市,南京市,184.45,1912.0,rail_both
78,枣庄市,临沂市,28.87,1912.0,rail_both
79,绍兴市,宁波市,173.86,1914.0,rail_both
80,九江市,南昌市,1220.52,1916.0,rail_both
81,玉溪市,思茅市,51.3,1910.0,rail_both
82,玉溪市,思茅市,116.8,1921.0,rail pass
83,包头市,鄂尔多斯市,32.27,1923.0,rail_both
84,包头市,乌兰察布市,303.64,1923.0,rail_both
85,大同市,张家口市,258.03,1923.0,rail_both
86,张家口市,北京市,47.29,1923.0,rail_both
87,张家口市,北京市,5.02,1923.0,rail_both
88,北京市,廊坊市,64.98,1923.0,rail_both
89,北京市,廊坊市,8.34,1923.0,rail_both
90,北京市,廊坊市,35.89,1923.0,rail_both
91,乌兰察布市,大同市,1384.1,1923.0,rail_both
92,沈阳市,抚顺市,66.84,1923.0,rail_both
93,鸡西市,七台河市,790.95,1925.0,rail_both
94,阜新市,沈阳市,1315.36,1927.0,rail_both
95,通辽市,四平市,97.09,1927.0,rail_both
96,通辽市,阜新市,5782.57,1927.0,rail_both
97,白城市,大庆市,345.27,1927.0,rail_both
98,沈阳市,抚顺市,41.58,1927.0,rail_both
99,抚顺市,辽源市,210.97,1927.0,rail_both
100,辽源市,通化市,4.54,1927.0,rail_both
101,辽源市,白山市,2702.86,1927.0,rail_both
102,吉林市,长春市,443.32,1927.0,rail_both
103,大连市,营口市,156.64,1927.0,rail_both
104,鹤岗市,佳木斯市,1792.48,1927.0,rail_both
105,白城市,通辽市,633.4,1928.0,rail_both
106,通辽市,白城市,7.14,1928.0,rail_both
107,通辽市,四平市,630.82,1928.0,rail_both
108,白城市,齐齐哈尔市,440.17,1928.0,rail_both
109,四平市,辽源市,109.22,1928.0,rail_both
110,南京市,上海市,307.72,1928.0,rail_both
111,郴州市,韶关市,26.81,1929.0,rail_both
112,伊春市,哈尔滨市,655.22,1929.0,rail_both
113,哈尔滨市,大庆市,1152.1,1929.0,rail_both
114,伊春市,黑河市,6229.2,1986.0,rail_both
115,牡丹江市,白山市,26.87,1933.0,rail_both
116,齐齐哈尔市,大庆市,32.5,1933.0,rail_both
117,齐齐哈尔市,大庆市,40.95,1933.0,rail_both
118,齐齐哈尔市,大庆市,125.96,1933.0,rail_both
119,齐齐哈尔市,伊春市,165.49,1933.0,rail_both
120,吉林市,长春市,112.05,1934.0,rail_both
121,哈尔滨市,吉林市,3711.91,1934.0,rail_both
122,吉林市,牡丹江市,241.08,1934.0,rail_both
123,赤峰市,朝阳市,549.66,1935.0,rail_both
124,四平市,辽源市,137.94,1935.0,rail_both
125,忻州市,阳泉市,45.09,1935.0,rail_good
126,淮南市,芜湖市,188.46,1935.0,rail_both
127,白城市,大庆市,119.89,1935.0,rail_both
128,白城市,长春市,416.01,1935.0,rail_both
129,鸡西市,七台河市,66.08,1936.0,rail_both
130,鸡西市,七台河市,1256.74,1936.0,rail_both
131,朝阳市,锦州市,10.31,1936.0,rail_both
132,朝阳市,锦州市,115.5,1936.0,rail_both
133,承德市,秦皇岛市,109.95,1936.0,rail_both
134,承德市,朝阳市,96.98,1936.0,rail_both
135,朝阳市,锦州市,48.21,1936.0,rail_both
136,锦州市,葫芦岛市,43.54,1936.0,rail_both
137,牡丹江市,鸡西市,3101.31,1937.0,rail_both
138,佳木斯市,七台河市,813.51,1937.0,rail_both
139,鸡西市,七台河市,792.06,1937.0,rail_both
140,牡丹江市,鸡西市,763.26,1937.0,rail_both
141,锦州市,阜新市,170.01,1937.0,rail_both
142,晋中市,阳泉市,89.68,1938.0,rail_both
143,阳泉市,石家庄市,85.09,1938.0,rail_both
144,吉林市,长春市,16.79,1938.0,rail_both
145,辽源市,通化市,2150.16,1939.0,rail_both
146,通化市,白山市,1708.35,1939.0,rail_both
147,白山市,牡丹江市,226.69,1940.0,rail_both
148,本溪市,抚顺市,61.58,1940.0,rail_both
149,阜新市,沈阳市,77.71,1940.0,rail_both
150,通化市,白山市,65.48,1940.0,rail_both
151,白山市,通化市,405.49,1940.0,rail_both
152,吉林市,长春市,816.18,1941.0,rail_both
153,淮南市,蚌埠市,170.33,1941.0,rail_both
154,呼伦贝尔市,白城市,341.2,1941.0,rail_both
155,石家庄市,德州市,184.07,1941.0,rail_both
156,衡水市,德州市,7.92,1941.0,rail_both
157,哈尔滨市,伊春市,221.91,1941.0,rail_both
158,伊春市,佳木斯市,159.82,1941.0,rail_both
159,佳木斯市,双鸭山市,28.75,1941.0,rail_both
160,呼伦贝尔市,齐齐哈尔市,178.35,1942.0,rail_both
161,咸阳市,渭南市,79.9,1942.0,rail_both
162,铜川市,渭南市,63.16,1942.0,rail_both
163,铜川市,渭南市,28.1,1942.0,rail_both
164,牡丹江市,鸡西市,53.43,1942.0,rail_both
165,本溪市,辽阳市,20.43,1942.0,rail_both
166,辽阳市,本溪市,46.97,1942.0,rail_both
167,哈尔滨市,吉林市,47.53,1943.0,rail_both
168,辽源市,白山市,538.31,1945.0,rail_both
169,张家口市,北京市,40.23,1944.0,rail_good
170,伊春市,鹤岗市,16114.93,1945.0,rail_both
171,双鸭山市,七台河市,65.74,1947.0,rail_both
172,双鸭山市,七台河市,22.05,1947.0,rail_both
173,佳木斯市,双鸭山市,53.16,1947.0,rail_both
174,丹东市,本溪市,171.29,1950.0,rail_both
175,渭南市,运城市,220.62,1951.0,rail_both
176,运城市,临汾市,62.05,1951.0,rail_both
177,临汾市,运城市,5.56,1951.0,rail_both
178,临汾市,晋中市,1310.45,1951.0,rail_both
179,朔州市,大同市,304.27,1951.0,rail_both
180,朔州市,忻州市,42.86,1951.0,rail_both
181,太原市,忻州市,1818.61,1951.0,rail_both
182,太原市,晋中市,27.25,1951.0,rail_both
183,晋中市,太原市,26.63,1951.0,rail_both
184,大同市,乌兰察布市,58.27,1951.0,rail_both
185,郴州市,韶关市,43.27,1952.0,rail_both
186,成都市,内江市,928.95,1952.0,rail_both
187,内江市,泸州市,207.28,1952.0,rail_both
188,泸州市,广安市,5.95,1952.0,rail_both
189,泸州市,广安市,30.3,1952.0,rail_both
190,兰州市,宝鸡市,2379.99,1952.0,rail_both
191,宝鸡市,咸阳市,164.06,1952.0,rail_both
192,咸阳市,渭南市,55.03,1952.0,rail_both
193,渭南市,洛阳市,241.91,1952.0,rail_both
194,洛阳市,郑州市,99.43,1952.0,rail_both
195,郑州市,商丘市,207.39,1952.0,rail_both
196,商丘市,毫州市,12.77,1952.0,rail_both
197,商丘市,徐州市,121.67,1952.0,rail_both
198,徐州市,连云港市,223.84,1952.0,rail_both
199,商丘市,淮北市,66.52,1952.0,rail_both
200,渭南市,商洛市,89.29,1952.0,rail_both
201,北京市,廊坊市,24.07,1955.0,rail_both
202,张家口市,北京市,649.24,1955.0,rail_both
203,崇左市,南宁市,209.75,1955.0,rail_both
204,柳州市,衡阳市,1015.11,1955.0,rail_both
205,南宁市,贵港市,155.42,1955.0,rail_both
206,贵港市,柳州市,653.51,1955.0,rail_both
207,乌兰察布市,呼和浩特市,86.19,1955.0,rail_both
208,乌兰察布市,大同市,5769.22,1955.0,rail_both
209,平顶山市,漯河市,100.68,1956.0,rail_both
210,青岛市,烟台市,2754.39,1956.0,rail_both
211,咸阳市,西安市,50.58,1956.0,rail_good
212,湛江市,茂名市,284.14,1955.0,rail_both
213,贵港市,湛江市,897.43,1955.0,rail_both
214,衡阳市,株洲市,770.16,1957.0,rail_both
215,衡阳市,郴州市,202.02,1957.0,rail_both
216,郴州市,韶关市,24042.23,1957.0,rail_both
217,长沙市,咸宁市,16172.05,1957.0,rail_both
218,郑州市,许昌市,72.72,1957.0,rail_both
219,郑州市,新乡市,1532.63,1957.0,rail_both
220,漯河市,驻马店市,14.74,1957.0,rail_both
221,许昌市,漯河市,445.15,1957.0,rail_both
222,漯河市,武汉市,9538.93,1957.0,rail_both
223,邯郸市,安阳市,23.34,1957.0,rail_both
224,安阳市,邯郸市,330.1,1957.0,rail_both
225,新乡市,鹤壁市,160.62,1957.0,rail_both
226,石家庄市,北京市,367.98,1957.0,rail_both
227,石家庄市,邢台市,2086.24,1957.0,rail_both
228,邯郸市,安阳市,52.16,1957.0,rail_both
229,武汉市,鄂州市,7.7,1957.0,rail_both
230,北京市,廊坊市,27.01,1957.0,rail_both
231,北京市,廊坊市,21.79,1957.0,rail_both
232,郴州市,韶关市,5.66,1957.0,rail_both
233,鹤壁市,安阳市,20.82,1957.0,rail_both
234,金华市,丽水市,71.33,1957.0,rail_both
235,三明市,厦门市,35739.12,1957.0,rail_both
236,鹰潭市,南平市,4074.12,1957.0,rail_both
237,保定市,石家庄市,28.47,1958.0,rail_good
238,七台河市,鸡西市,19.28,1958.0,rail_both
239,白银市,中卫市,1706.59,1958.0,rail_both
240,兰州市,白银市,2302.11,1958.0,rail_both
241,中卫市,石嘴山市,438.78,1958.0,rail_both
242,石嘴山市,乌海市,106.67,1958.0,rail_both
243,乌海市,包头市,831.98,1958.0,rail_both
244,包头市,呼和浩特市,1407.94,1958.0,rail_both
245,包头市,鄂尔多斯市,20.79,1956.0,rail_both
246,包头市,鄂尔多斯市,83.7,1956.0,rail_both
247,成都市,德阳市,67.44,1958.0,rail_both
248,成都市,广元市,524.99,1958.0,rail_both
249,广元市,宝鸡市,1348.71,1958.0,rail_both
250,广元市,巴中市,78.84,1958.0,rail_both
251,邯郸市,邢台市,1037.89,1958.0,rail_both
252,湛江市,茂名市,62.56,1958.0,rail_both
253,洛阳市,焦作市,53.08,1958.0,rail_both
254,龙岩市,漳州市,99.09,1958.0,rail_both
255,黄石市,鄂州市,76.95,1958.0,rail_both
256,新余市,南昌市,42.59,1959.0,rail_good
257,西宁市,兰州市,201.16,1959.0,rail_both
258,宜宾市,内江市,201.52,1959.0,rail_both
259,锦州市,葫芦岛市,39.62,1959.0,rail_both
260,安阳市,鹤壁市,23.08,1959.0,rail_both
261,安阳市,鹤壁市,51.3,1959.0,rail_both
262,南昌市,抚州市,21.53,1959.0,rail_good
263,郑州市,许昌市,49.6,1959.0,rail_good
264,铁岭市,抚顺市,22.21,1959.0,rail_both
265,铁岭市,抚顺市,89.22,1959.0,rail_both
266,贵阳市,河池市,5169.79,1959.0,rail_both
267,河池市,柳州市,128.47,1959.0,rail_both
268,北京市,廊坊市,5.67,1960.0,rail_both
269,北京市,承德市,162.64,1960.0,rail_both
270,北京市,廊坊市,171.24,1960.0,rail_both
271,石家庄市,阳泉市,41.0,1960.0,rail_both
272,邵阳市,娄底市,462.46,1960.0,rail_both
273,柳州市,来宾市,678.89,1960.0,rail_both
274,铁岭市,辽源市,80.83,1960.0,rail_good
275,德阳市,绵阳市,45.85,1960.0,rail_both
276,成都市,德阳市,62.24,1960.0,rail_good
277,泰安市,济南市,51.43,1968.0,rail_good
278,酒泉市,嘉峪关市,358.06,1960.0,rail pass
279,酒泉市,嘉峪关市,208.78,1960.0,rail pass
280,泰安市,莱芜市,937.51,1960.0,rail_good
281,本溪市,丹东市,65.5,1961.0,rail_both
282,乌鲁木齐市,嘉峪关市,911.99,1962.0,rail_both
283,嘉峪关市,酒泉市,35.59,1962.0,rail_both
284,嘉峪关市,酒泉市,32.97,1962.0,rail_both
285,嘉峪关市,酒泉市,19.0,1962.0,rail_both
286,嘉峪关市,酒泉市,98.56,1962.0,rail_both
287,酒泉市,武威市,405.71,1962.0,rail_both
288,武威市,兰州市,2794.53,1962.0,rail_both
289,乌鲁木齐市,克拉玛依市,149.02,1962.0,rail_both
290,呼伦贝尔市,黑河市,4222.38,1963.0,rail_both
291,呼伦贝尔市,齐齐哈尔市,7670.1,1963.0,rail_both
292,石家庄市,保定市,52.11,1964.0,rail pass
293,运城市,三门峡市,42.8,1964.0,rail_good
294,乌海市,石嘴山市,113.78,1965.0,rail_good
295,呼伦贝尔市,黑河市,204.2,1965.0,rail pass
296,嘉峪关市,酒泉市,105.59,1965.0,rail_both
297,泸州市,遵义市,22679.0,1965.0,rail_both
298,贵阳市,遵义市,195.84,1965.0,rail_both
299,贵阳市,遵义市,13.18,1965.0,rail_both
300,天津市,唐山市,265.79,1965.0,rail_both
301,玉溪市,思茅市,128.19,1965.0,rail_both
302,曲靖市,昆明市,561.68,1966.0,rail_both
303,抚州市,鹰潭市,4110.87,1966.0,rail_both
304,武威市,中卫市,158.72,1966.0,rail_both
305,呼伦贝尔市,黑河市,72.69,1966.0,rail pass
306,襄樊市,十堰市,52.28,1966.0,rail_both
307,襄樊市,武汉市,319.86,1966.0,rail_both
308,淮北市,徐州市,96.82,1966.0,rail_both
309,淮北市,宿州市,28.85,1966.0,rail_both
310,昆明市,曲靖市,208.69,1966.0,rail_both
311,曲靖市,昭通市,65.7,1966.0,rail_both
312,曲靖市,贵阳市,4605.02,1966.0,rail_both
313,通辽市,白城市,268.21,1966.0,rail_both
314,通辽市,白城市,208.07,1966.0,rail_both
315,萍乡市,株洲市,1153.1,1966.0,rail_both
316,株洲市,宜春市,31.53,1966.0,rail_both
317,牡丹江市,鸡西市,109.1,1968.0,rail_both
318,西宁市,武威市,63.9,1968.0,rail_both
319,宜宾市,泸州市,55.92,1968.0,rail_both
320,柳州市,来宾市,788.33,1970.0,rail_both
321,南阳市,平顶山市,64.44,1970.0,rail_both
322,黑河市,呼伦贝尔市,151.11,1970.0,rail_good
323,晋城市,焦作市,42.58,1970.0,rail_good
324,攀枝花市,丽江市,47.3,1970.0,rail_both
325,阜阳市,淮北市,238.36,1970.0,rail_both
326,朔州市,忻州市,97.32,1971.0,rail_both
327,铜陵市,芜湖市,93.46,1971.0,rail_both
328,芜湖市,南京市,222.66,1971.0,rail_both
329,石嘴山市,银川市,97.65,1971.0,rail_both
330,石嘴山市,乌海市,194.73,1971.0,rail_both
331,平顶山市,漯河市,46.1,1971.0,rail_both
332,昆明市,成都市,92236.69,1971.0,rail_both
333,昆明市,玉溪市,126.84,1971.0,rail_both
334,来宾市,柳州市,35.62,1971.0,rail_both
335,盘锦市,营口市,102.31,1971.0,rail_both
336,焦作市,新乡市,92.43,1971.0,rail_both
337,乌兰察布市,呼和浩特市,44.8,1971.0,rail_good
338,郴州市,韶关市,91.73,1971.0,rail_both
339,呼伦贝尔市,黑河市,196.28,1972.0,rail_both
340,黑河市,呼伦贝尔市,385.03,1972.0,rail_both
341,黑河市,呼伦贝尔市,2611.36,1972.0,rail_both
342,黑河市,齐齐哈尔市,170.51,1972.0,rail_both
343,齐齐哈尔市,黑河市,933.66,1972.0,rail_both
344,呼伦贝尔市,黑河市,68.07,1972.0,rail_both
345,枣庄市,徐州市,97.67,1972.0,rail_both
346,贵阳市,遵义市,70.97,1972.0,rail_both
347,贵阳市,怀化市,354.32,1972.0,rail_both
348,娄底市,湘潭市,63.33,1972.0,rail_both
349,娄底市,株洲市,86.5,1972.0,rail_both
350,怀化市,娄底市,307.11,1972.0,rail_both
351,白银市,中卫市,116.89,1972.0,rail_both
352,湖州市,苏州市,37.39,1972.0,rail_good
353,忻州市,北京市,420.89,1973.0,rail_both
354,北京市,廊坊市,16.66,1973.0,rail_both
355,滨州市,淄博市,16.8,1973.0,rail_good
356,宜昌市,荆门市,38.69,1973.0,rail_both
357,鹤壁市,濮阳市,69.61,1974.0,rail_both
358,承德市,葫芦岛市,207.59,1974.0,rail pass
359,廊坊市,唐山市,7.91,1975.0,rail_both
360,唐山市,天津市,66.71,1975.0,rail_both
361,唐山市,秦皇岛市,125.82,1975.0,rail_both
362,秦皇岛市,葫芦岛市,24.13,1975.0,rail_both
363,北京市,廊坊市,25.73,1975.0,rail_both
364,北京市,廊坊市,55.1,1975.0,rail_both
365,唐山市,天津市,45.75,1975.0,rail_both
366,北京市,廊坊市,72.46,1975.0,rail_good
367,曲靖市,昭通市,784.66,1975.0,rail_both
368,三明市,南平市,31.6,1975.0,rail_both
369,白山市,通化市,219.9,1975.0,rail_both
370,贵阳市,遵义市,32.2,1975.0,rail_good
371,许昌市,平顶山市,38.3,1975.0,rail_both
372,许昌市,周口市,183.17,1975.0,rail_both
373,上海市,嘉兴市,267.9,1975.0,rail_both
374,上海市,嘉兴市,32.38,1975.0,rail_both
375,河池市,柳州市,1354.41,1976.0,rail_good
376,河池市,柳州市,253.32,1976.0,rail_good
377,淄博市,东营市,3779.64,1976.0,rail_both
378,广元市,安康市,402.97,1976.0,rail_both
379,驻马店市,阜阳市,103.65,1976.0,rail_good
380,渭南市,临汾市,306.01,1977.0,rail_both
381,萍乡市,新余市,373.78,1977.0,rail_both
382,德阳市,成都市,97.06,1977.0,rail_both
383,吉林市,白山市,141.26,1976.0,rail_good
384,怀化市,荆门市,19725.66,1978.0,rail_both
385,怀化市,邵阳市,4.82,1978.0,rail_both
386,柳州市,怀化市,6721.82,1978.0,rail_both
387,襄樊市,平顶山市,3634.68,1978.0,rail_both
388,洛阳市,焦作市,23.24,1978.0,rail_both
389,洛阳市,平顶山市,246.45,1978.0,rail_both
390,洛阳市,焦作市,1449.53,1978.0,rail_both
391,呼伦贝尔市,齐齐哈尔市,507.88,1979.0,rail_both
392,晋中市,长治市,6491.98,1979.0,rail_both
393,晋城市,焦作市,39.16,1979.0,rail_both
394,晋城市,长治市,800.38,1979.0,rail_both
395,广安市,襄樊市,1212.25,1979.0,rail_both
396,承德市,赤峰市,1325.68,1977.0,rail_both
397,北京市,承德市,534.86,1977.0,rail_both
398,北京市,廊坊市,19.09,1977.0,rail_both
399,赤峰市,通辽市,408.57,1977.0,rail_both
400,通辽市,阜新市,2.76,1977.0,rail_both
401,北京市,廊坊市,33.1,1977.0,rail_both
402,承德市,唐山市,252.3,1980.0,rail_both
403,铜川市,渭南市,872.8,1980.0,rail_both
404,铜川市,延安市,147.48,1980.0,rail_both
405,泰安市,莱芜市,53.4,1980.0,rail_both
406,莱芜市,淄博市,122.63,1980.0,rail_both
407,莱芜市,淄博市,66.21,1980.0,rail_both
408,双鸭山市,鹤岗市,525.84,1982.0,rail_both
409,阜阳市,淮南市,151.62,1982.0,rail_both
410,太原市,晋中市,56.02,1983.0,rail_both
411,太原市,晋中市,68.19,1983.0,rail_both
412,乌鲁木齐市,克拉玛依市,5383.03,1984.0,rail_both
413,西宁市,张掖市,293.79,1984.0,rail_good
414,芜湖市,宣城市,61.48,1982.0,rail_both
415,景德镇市,宣城市,9698.65,1982.0,rail_both
416,白城市,通辽市,3431.67,1984.0,rail_good
417,长治市,邯郸市,214.09,1984.0,rail_both
418,邯郸市,安阳市,30.42,1984.0,rail_both
419,邯郸市,邢台市,37.08,1984.0,rail_both
420,嘉峪关市,西宁市,512.02,1984.0,rail_both
421,张掖市,西宁市,548.13,1984.0,rail_both
422,西宁市,张掖市,397.3,1984.0,rail_both
423,西宁市,武威市,161.79,1984.0,rail_both
424,菏泽市,济宁市,157.18,1985.0,rail_both
425,新乡市,开封市,38.05,1985.0,rail_both
426,开封市,新乡市,29.36,1985.0,rail_both
427,开封市,菏泽市,22.66,1985.0,rail_both
428,新乡市,菏泽市,167.62,1985.0,rail_both
429,许昌市,开封市,99.98,1985.0,rail_good
430,三亚市,海口市,12340.14,1985.0,rail_both
431,景德镇市,上饶市,65.4,1986.0,rail_good
432,济宁市,日照市,301.61,1986.0,rail_both
433,黑河市,呼伦贝尔市,97.85,1986.0,rail_both
434,驻马店市,信阳市,84.62,1986.0,rail_both
435,武汉市,九江市,306.41,1987.0,rail_both
436,黑河市,齐齐哈尔市,2132.98,1988.0,rail_both
437,淄博市,东营市,94.15,1988.0,rail_both
438,鄂尔多斯市,榆林市,2950.4,1989.0,rail_good
439,商丘市,阜阳市,391.34,1989.0,rail_both
440,阜阳市,淮南市,14.59,1989.0,rail_both
441,南平市,福州市,159.6,1989.0,rail_both
442,漯河市,阜阳市,190.62,1989.0,rail_both
443,荆门市,荆州市,8.25,1989.0,rail_both
444,荆门市,荆州市,74.52,1989.0,rail_both
445,克拉玛依市,乌鲁木齐市,957.83,1990.0,rail_both
446,日照市,连云港市,33.15,1990.0,rail_both
447,开封市,郑州市,119.98,1990.0,rail_good
448,泸州市,广安市,134.45,1991.0,rail_both
449,肇庆市,佛山市,33.84,1991.0,rail_good
450,茂名市,广州市,474.15,1991.0,rail_both
451,长治市,晋中市,55.84,1991.0,rail_both
452,鞍山市,营口市,80.01,1991.0,rail_both
453,南宁市,钦州市,7259.25,1991.0,rail_both
454,大同市,张家口市,207.27,1992.0,rail_good
455,北京市,廊坊市,11.65,1992.0,rail_good
456,唐山市,秦皇岛市,157.25,1992.0,rail_good
457,廊坊市,唐山市,73.75,1992.0,rail_good
458,廊坊市,唐山市,3.5,1992.0,rail_good
459,北京市,廊坊市,89.91,1992.0,rail_good
460,唐山市,秦皇岛市,283.75,1992.0,rail_good
461,渭南市,铜川市,13.6,1992.0,rail_good
462,菏泽市,商丘市,160.49,1993.0,rail_both
463,吕梁市,临汾市,17.42,1993.0,rail_both
464,北京市,廊坊市,20.52,1993.0,rail_both
465,吕梁市,临汾市,71.14,1993.0,rail_both
466,玉溪市,昆明市,650.96,1993.0,rail_both
467,大同市,乌兰察布市,16.38,1994.0,rail_both
468,吉安市,抚州市,230.12,1994.0,rail_both
469,临汾市,晋城市,162.8,1994.0,rail_both
470,铜川市,渭南市,12484.72,1994.0,rail_both
471,渭南市,铜川市,114.03,1994.0,rail_both
472,唐山市,天津市,25.51,1994.0,rail_both
473,中卫市,宝鸡市,3785.5,1994.0,rail_both
474,宣城市,杭州市,1558.69,1994.0,rail_both
475,东莞市,河源市,301.65,1995.0,rail_both
476,北京市,廊坊市,14.43,1994.0,rail_both
477,大连市,营口市,62.15,1994.0,rail_both
478,上海市,苏州市,36.78,1994.0,rail_both
479,遵义市,贵阳市,24.65,1994.0,rail_both
480,大同市,朔州市,34.99,1994.0,rail_both
481,孝感市,武汉市,22.59,1994.0,rail_both
482,大连市,营口市,18.86,1994.0,rail_both
483,邯郸市,邢台市,386.44,1994.0,rail_both
484,邯郸市,濮阳市,123.94,1994.0,rail_both
485,衡水市,保定市,91.71,1994.0,rail_both
486,双鸭山市,七台河市,1369.77,1994.0,rail_both
487,金昌市,武威市,141.34,1994.0,rail_both
488,烟台市,威海市,992.21,1994.0,rail_both
489,武汉市,黄冈市,80.24,1994.0,rail_both
490,周口市,毫州市,53.17,1994.0,rail pass
491,晋中市,阳泉市,1325.79,1994.0,rail_both
492,阜阳市,淮南市,15.54,1995.0,rail_both
493,信阳市,阜阳市,1336.26,1995.0,rail_both
494,衡水市,廊坊市,1172.19,1995.0,rail_both
495,菏泽市,济宁市,3779.51,1995.0,rail_both
496,德州市,聊城市,1434.71,1995.0,rail_both
497,廊坊市,天津市,789.44,1995.0,rail_both
498,黄冈市,九江市,2763.11,1995.0,rail_both
499,赣州市,河源市,35167.44,1995.0,rail_both
500,晋城市,焦作市,67.23,1995.0,rail_both
501,晋城市,长治市,35.73,1995.0,rail_both
502,九江市,安庆市,1693.06,1995.0,rail_both
503,安庆市,合肥市,6101.4,1995.0,rail_both
504,鄂尔多斯市,大同市,282.66,1995.0,rail_both
505,吕梁市,太原市,30.3,1993.0,rail_both
506,河源市,梅州市,932.08,1995.0,rail_both
507,河源市,梅州市,4.83,1995.0,rail_both
508,梅州市,揭阳市,31.29,1995.0,rail_both
509,梅州市,汕头市,239.65,1995.0,rail_both
510,梅州市,揭阳市,51.61,1995.0,rail_both
511,廊坊市,天津市,67.54,1995.0,rail_both
512,钦州市,北海市,1585.41,1995.0,rail_both
513,乌兰察布市,通辽市,1071.28,1995.0,rail_both
514,牡丹江市,鸡西市,62.48,1996.0,rail_both
515,平顶山市,许昌市,294.9,1996.0,rail_both
516,运城市,临汾市,119.68,1996.0,rail_both
517,漯河市,许昌市,50.46,1996.0,rail_both
