year,station_id,station_name,province,degree_centrality,betweenness_centrality,closeness_centrality
2001,ST0049,石嘴山市,宁夏回族自治区,0.022222222222222223,0.019330855018587362,0.0006315645725748833
2001,ST0050,银川市,宁夏回族自治区,0.007407407407407408,0.0072146495938317495,0.0006459988375942391
2001,ST0051,六安市,安徽省,0.011111111111111112,0.0,0.0006837700280826571
2001,ST0052,合肥市,安徽省,0.02592592592592593,0.014677130662260774,0.0006886379508073632
2001,ST0053,安庆市,安徽省,0.014814814814814815,0.007352333746385791,0.0006716006913335434
2001,ST0054,宣城市,安徽省,0.011111111111111112,0.0,0.0006825040737318243
2001,ST0055,宿州市,安徽省,0.011111111111111112,0.006939281288723668,0.000763501316219653
2001,ST0056,毫州市,安徽省,0.011111111111111112,0.0022580201018862728,0.0007834676757761745
2001,ST0057,池州市,安徽省,0.003703703703703704,0.0,0.0006657842800237217
2001,ST0058,淮北市,安徽省,0.014814814814814815,0.04851989536004406,0.0007783317908440941
2001,ST0059,淮南市,安徽省,0.011111111111111112,0.10072972600853641,0.0007614773865685585
2001,ST0060,滁州市,安徽省,0.003703703703703704,0.0,0.0006617918085454727
2001,ST0061,芜湖市,安徽省,0.022222222222222223,0.09858185322869338,0.0007125120536124607
2001,ST0062,蚌埠市,安徽省,0.011111111111111112,0.005589976593694065,0.0007061937060959861
2001,ST0063,铜陵市,安徽省,0.007407407407407408,0.0,0.0006678727747481595
2001,ST0064,阜阳市,安徽省,0.022222222222222223,0.10709073385653312,0.0007683121547024592
2001,ST0065,马鞍山市,安徽省,0.011111111111111112,0.09450640231309376,0.0007091428124882767
2001,ST0066,黄山市,安徽省,0.003703703703703704,0.0,3.095666049790038e-05
2001,ST0067,东营市,山东省,0.007407407407407408,0.0,0.0007894192575308548
2001,ST0068,临沂市,山东省,0.018518518518518517,0.032245628528156406,0.0007606171372789289
2001,ST0069,威海市,山东省,0.007407407407407408,0.029684703290651246,0.0007740943972852996
2001,ST0070,德州市,山东省,0.018518518518518517,0.019110560374500894,0.0008153904493204507
2001,ST0071,日照市,山东省,0.014814814814814815,0.01872504474734958,0.0007440973632834719
2001,ST0072,枣庄市,山东省,0.011111111111111112,0.025388957730965164,0.0007666402310064287
2001,ST0073,泰安市,山东省,0.014814814814814815,0.020239570425444033,0.0008291912905563078
2001,ST0074,济南市,山东省,0.022222222222222223,0.04125017210519069,0.0008283638623372517
2001,ST0075,济宁市,山东省,0.02962962962962963,0.016990224425168662,0.0008076347435889283
2001,ST0076,淄博市,山东省,0.022222222222222223,0.02158887512047363,0.0008086735771620404
2001,ST0077,滨州市,山东省,0.011111111111111112,0.005121850475010326,0.0008029725923734254
2001,ST0078,潍坊市,山东省,0.014814814814814815,0.009334985543163981,0.000796512949171425
2001,ST0079,烟台市,山东省,0.011111111111111112,0.025554178714030016,0.0007697544296460913
2001,ST0080,聊城市,山东省,0.02592592592592593,0.0443067602918904,0.0008413398432589402
2001,ST0081,莱芜市,山东省,0.011111111111111112,0.0,0.000809328195262173
2001,ST0082,菏泽市,山东省,0.014814814814814815,0.0022304832713754648,0.0008312023704284379
2001,ST0083,青岛市,山东省,0.022222222222222223,0.021726559273027673,0.0007637330132766292
2001,ST0084,临汾市,山西省,0.02592592592592593,0.3044196612969847,0.0009101660841351551
2001,ST0085,吕梁市,山西省,0.018518518518518517,0.2329065124604158,0.000902830857932118
2001,ST0086,大同市,山西省,0.014814814814814815,0.028445545917664877,0.0008007712949196083
2001,ST0087,太原市,山西省,0.022222222222222223,0.21418146771306623,0.0008950641335434491
2001,ST0088,忻州市,山西省,0.018518518518518517,0.03659644774886411,0.0008343230901042114
2001,ST0089,晋中市,山西省,0.018518518518518517,0.06975079168387718,0.0008945373472244383
2001,ST0090,晋城市,山西省,0.011111111111111112,0.0949469916012667,0.0008986544338958399
2001,ST0091,朔州市,山西省,0.02592592592592593,0.050061957868649316,0.0008113481855507753
2001,ST0092,运城市,山西省,0.011111111111111112,0.2949745284317775,0.000910044898686392
2001,ST0093,长治市,山西省,0.022222222222222223,0.15668456560649868,0.0009011911925961403
2001,ST0094,阳泉市,山西省,0.018518518518518517,0.2795539033457249,0.000862569033099421
2001,ST0095,东莞市,广东省,0.011111111111111112,0.007352333746385791,0.0005314675601673478
2001,ST0096,中山市,广东省,0.003703703703703704,0.0,0.0005294313289081206
2001,ST0097,佛山市,广东省,0.018518518518518517,0.027536830510808206,0.0005337370009218786
2001,ST0098,广州市,广东省,0.03333333333333333,0.05532149249621368,0.0005356677348980917
2001,ST0099,惠州市,广东省,0.018518518518518517,0.07597411537931983,0.0005651039427757797
2001,ST0100,揭阳市,广东省,0.007407407407407408,0.007352333746385791,0.0005748821871908272
2001,ST0101,梅州市,广东省,0.018518518518518517,0.014649593831749965,0.0005853717214018485
2001,ST0102,汕头市,广东省,0.014814814814814815,0.0,0.0005646805428010272
2001,ST0103,汕尾市,广东省,0.003703703703703704,0.0,0.0005536143788515078
2001,ST0104,江门市,广东省,0.003703703703703704,0.0,0.0005020538517414019
2001,ST0105,河源市,广东省,0.022222222222222223,0.10309789343246592,0.0005870125991150656
2001,ST0106,深圳市,广东省,0.007407407407407408,0.0,0.0005587371420998303
2001,ST0107,清远市,广东省,0.011111111111111112,0.0,0.0005374530468270394
2001,ST0108,湛江市,广东省,0.011111111111111112,0.0,0.0004261496951586416
2001,ST0109,珠海市,广东省,0.003703703703703704,0.0,0.0005067215340883257
2001,ST0110,肇庆市,广东省,0.011111111111111112,0.0007159575932810133,0.0005273702710948847
2001,ST0111,茂名市,广东省,0.007407407407407408,0.0,0.00042746468123510745
2001,ST0112,阳江市,广东省,0.003703703703703704,0.0,0.0005670915867882669
2001,ST0113,韶关市,广东省,0.022222222222222223,0.18882004681261186,0.0005948680656442278
2001,ST0114,北海市,广西壮族自治区,0.011111111111111112,0.0,0.0004923751164047195
2001,ST0115,南宁市,广西壮族自治区,0.018518518518518517,0.02996007159575933,0.0005168933587037696
2001,ST0116,崇左市,广西壮族自治区,0.003703703703703704,0.0,0.00047372585760318615
2001,ST0117,来宾市,广西壮族自治区,0.007407407407407408,0.0,0.0005508786134611099
2001,ST0118,柳州市,广西壮族自治区,0.02592592592592593,0.007352333746385791,0.0005527705077342725
2001,ST0119,桂林市,广西壮族自治区,0.014814814814814815,0.06484923585295332,0.0005715928150031897
2001,ST0120,梧州市,广西壮族自治区,0.022222222222222223,0.044471981274955254,0.0005862313619988062
2001,ST0121,河池市,广西壮族自治区,0.018518518518518517,0.0379182156133829,0.000555771069282668
2001,ST0123,百色市,广西壮族自治区,0.014814814814814815,0.034476111799531875,0.0005449095587869564
2001,ST0124,贵港市,广西壮族自治区,0.014814814814814815,0.029877461104226902,0.0005291716160649918
2001,ST0125,贺州市,广西壮族自治区,0.022222222222222223,0.08905410987195374,0.0005888017533779066
2001,ST0126,钦州市,广西壮族自治区,0.011111111111111112,0.014677130662260774,0.0005072273774931813
2001,ST0127,防城港市,广西壮族自治区,0.003703703703703704,0.0,0.00045750824378749976
2001,ST0128,乌鲁木齐市,新疆维吾尔自治区,0.011111111111111112,0.007352333746385791,0.000323472626729079
2001,ST0129,克拉玛依市,新疆维吾尔自治区,0.003703703703703704,0.0,0.00032247589752962524
2001,ST0130,南京市,江苏省,0.02962962962962963,0.09687456973702327,0.0007065097792766322
2001,ST0131,南通市,江苏省,0.011111111111111112,0.021891780256092522,0.0006150520207109658
2001,ST0132,宿迁市,江苏省,0.011111111111111112,0.018477213272752306,0.0007437372072506951
2001,ST0133,常州市,江苏省,0.007407407407407408,0.007352333746385791,0.0003759786576079345
2001,ST0134,徐州市,江苏省,0.02962962962962963,0.03929505713892331,0.0007762457483282824
2001,ST0136,无锡市,江苏省,0.011111111111111112,0.014649593831749965,0.0006084733957990611
2001,ST0137,泰州市,江苏省,0.018518518518518517,0.02965716646014044,0.0006457635459562494
2001,ST0138,淮安市,江苏省,0.011111111111111112,0.01197852127220157,0.0006935944173212659
2001,ST0139,盐城市,江苏省,0.003703703703703704,0.0,0.0003402081106120396
2001,ST0140,苏州市,江苏省,0.007407407407407408,0.0,0.0006667373172065112
2001,ST0141,连云港市,江苏省,0.02592592592592593,0.03100647115517004,0.0007540818496507316
2001,ST0143,上饶市,江西省,0.014814814814814815,0.010326311441553077,0.0006847816370091167
2001,ST0144,九江市,江西省,0.022222222222222223,0.28715406856670794,0.0007322254392572995
2001,ST0145,南昌市,江西省,0.02592592592592593,0.2966542750929368,0.0007201856882242197
2001,ST0146,吉安市,江西省,0.011111111111111112,0.12297948506126945,0.0006533119173931978
2001,ST0147,宜春市,江西省,0.007407407407407408,0.0,0.000664039085896797
2001,ST0148,抚州市,江西省,0.014814814814814815,0.19421726559273028,0.0007148502893002326
2001,ST0149,新余市,江西省,0.007407407407407408,0.11788517141676992,0.0007049034508688586
2001,ST0150,景德镇市,江西省,0.011111111111111112,0.008646564780393776,0.0006902944269116349
2001,ST0151,萍乡市,江西省,0.02592592592592593,0.11554454082335124,0.0006668212506574211
2001,ST0152,赣州市,江西省,0.022222222222222223,0.16775437147184358,0.0006480466946083028
2001,ST0153,鹰潭市,江西省,0.022222222222222223,0.107393638992152,0.0007001712081597692
2001,ST0154,保定市,河北省,0.03333333333333333,0.23208040754509154,0.0008511143339790611
2001,ST0155,唐山市,河北省,0.018518518518518517,0.22748175684978658,0.0008352925184246784
2001,ST0156,廊坊市,河北省,0.018518518518518517,0.2633622470053697,0.0008370127006923215
2001,ST0157,张家口市,河北省,0.022222222222222223,0.2530359355638166,0.0008399612313638921
2001,ST0158,承德市,河北省,0.02592592592592593,0.0,0.000791740519338018
2001,ST0159,沧州市,河北省,0.022222222222222223,0.03714718435908027,0.0008232599669483084
2001,ST0160,石家庄市,河北省,0.03333333333333333,0.2355225113589426,0.0008609601676785615
2001,ST0161,秦皇岛市,河北省,0.018518518518518517,0.22227729588324383,0.0008295815253589567
2001,ST0162,衡水市,河北省,0.022222222222222223,0.02486575795125981,0.0008195486553721327
2001,ST0163,邢台市,河北省,0.014814814814814815,0.0,0.000836362825474994
2001,ST0164,邯郸市,河北省,0.022222222222222223,0.05091559961448437,0.0008632328359598319
2001,ST0165,三门峡市,河南省,0.018518518518518517,0.0,0.0009047711497433426
2001,ST0166,信阳市,河南省,0.018518518518518517,0.007352333746385791,0.0007696133050710463
2001,ST0167,南阳市,河南省,0.011111111111111112,0.0,0.0008165058039734447
2001,ST0168,周口市,河南省,0.011111111111111112,0.001624673000137684,0.0007934390622920111
2001,ST0169,商丘市,河南省,0.02962962962962963,0.0459589701225389,0.0007909342304490306
2001,ST0170,安阳市,河南省,0.011111111111111112,0.06548258295470191,0.0008757249423940539
2001,ST0171,平顶山市,河南省,0.022222222222222223,0.007352333746385791,0.0008269698998937645
2001,ST0172,开封市,河南省,0.022222222222222223,0.053696819496076,0.0008336399969940953
2001,ST0173,新乡市,河南省,0.018518518518518517,0.007930607187112764,0.0008379121099143857
2001,ST0174,洛阳市,河南省,0.02592592592592593,0.1993666528982514,0.0008783653422375295
2001,ST0175,漯河市,河南省,0.018518518518518517,0.1259259259259259,0.0008233446905699872
2001,ST0176,濮阳市,河南省,0.011111111111111112,0.0,0.0008234987156296731
2001,ST0177,焦作市,河南省,0.011111111111111112,0.09051356188902657,0.0008818679509268971
2001,ST0178,许昌市,河南省,0.02592592592592593,0.14823075863968058,0.0008500711809157978
2001,ST0179,郑州市,河南省,0.02592592592592593,0.19482307586396805,0.0008751327053810223
2001,ST0180,驻马店市,河南省,0.011111111111111112,0.12028087567121024,0.000815715718220427
2001,ST0181,鹤壁市,河南省,0.011111111111111112,0.005342145119096792,0.0008603792664504889
2001,ST0182,丽水市,浙江省,0.003703703703703704,0.0,0.0005345240824748333
2001,ST0183,台州市,浙江省,0.011111111111111112,0.007352333746385791,0.0004560422782075581
2001,ST0184,嘉兴市,浙江省,0.011111111111111112,0.0711551700399284,0.0006710638615778678
2001,ST0185,宁波市,浙江省,0.011111111111111112,0.004571113864794162,0.0005726153825476913
2001,ST0186,杭州市,浙江省,0.022222222222222223,0.07437697920969297,0.0006233962701532141
2001,ST0187,温州市,浙江省,0.007407407407407408,0.0,0.00045424375677123146
2001,ST0188,湖州市,浙江省,0.018518518518518517,0.08343659644774887,0.0006750514763170615
2001,ST0189,绍兴市,浙江省,0.018518518518518517,0.0647666253614209,0.0006160895822524917
2001,ST0190,舟山市,浙江省,0.007407407407407408,0.0,0.0005696780939401572
2001,ST0191,衢州市,浙江省,0.014814814814814815,0.0,0.0006817126137969074
2001,ST0192,金华市,浙江省,0.014814814814814815,0.007352333746385791,0.0005557936428370491
2001,ST0193,三亚市,海南省,0.003703703703703704,0.0,8.272661632917517e-07
2001,ST0194,海口市,海南省,0.003703703703703704,0.0,8.272661632917517e-07
2001,ST0195,十堰市,湖北省,0.018518518518518517,0.3128183946027812,0.0008481228143994397
2001,ST0196,咸宁市,湖北省,0.003703703703703704,0.0,0.00010976620128010251
2001,ST0197,孝感市,湖北省,0.007407407407407408,0.0,0.000757434157622993
2001,ST0198,宜昌市,湖北省,0.007407407407407408,0.0,0.0007906381964835585
2001,ST0199,武汉市,湖北省,0.02962962962962963,0.3034283353985956,0.0007706694859280976
2001,ST0200,荆州市,湖北省,0.011111111111111112,0.0,0.0008088563709347837
2001,ST0201,荆门市,湖北省,0.014814814814814815,0.012364036899352884,0.0008143104421012974
2001,ST0202,襄樊市,湖北省,0.02592592592592593,0.31763733994217264,0.0008365629305105084
2001,ST0203,鄂州市,湖北省,0.011111111111111112,0.30381385102574693,0.0007692583952787481
2001,ST0204,随州市,湖北省,0.003703703703703704,0.0,0.0007662100562949114
2001,ST0205,黄冈市,湖北省,0.014814814814814815,0.014649593831749965,0.0007474575140144407
2001,ST0206,黄石市,湖北省,0.014814814814814815,0.289301941346551,0.000763605858410427
2001,ST0207,娄底市,湖南省,0.014814814814814815,0.0,0.0006322864634741436
2001,ST0209,常德市,湖南省,0.014814814814814815,0.0,0.0005729911882197824
2001,ST0210,张家界市,湖南省,0.007407407407407408,0.007352333746385791,0.000606171274762147
2001,ST0211,怀化市,湖南省,0.03333333333333333,0.0406168250034421,0.0006210677535622143
2001,ST0212,株洲市,湖南省,0.022222222222222223,0.09211069805865345,0.0006631047332666797
2001,ST0213,永州市,湖南省,0.014814814814814815,0.03756023681674239,0.0006148090866745744
2001,ST0214,湘潭市,湖南省,0.018518518518518517,0.09010050943136445,0.0006587627989797838
2001,ST0215,益阳市,湖南省,0.007407407407407408,0.0,0.0006029298374147781
2001,ST0216,衡阳市,湖南省,0.022222222222222223,0.0,0.0005586601547352355
2001,ST0217,邵阳市,湖南省,0.014814814814814815,0.08412501721051907,0.0006225600015886443
2001,ST0218,郴州市,湖南省,0.011111111111111112,0.00245077791546193,0.0005928794833954064
2001,ST0219,长沙市,湖南省,0.022222222222222223,0.02194685391711414,0.0006402786771222078
2001,ST0220,兰州市,甘肃省,0.03333333333333333,0.0899352884482996,0.0006142589521982014
2001,ST0221,嘉峪关市,甘肃省,0.018518518518518517,0.02010188627288999,0.000458097621046958
2001,ST0222,天水市,甘肃省,0.007407407407407408,0.0,0.0005450486508017062
2001,ST0223,定西市,甘肃省,0.014814814814814815,0.014677130662260774,0.0006114812469486597
2001,ST0225,庆阳市,甘肃省,0.007407407407407408,0.0,0.0004979183396037255
2001,ST0226,张掖市,甘肃省,0.011111111111111112,0.025994768002202944,0.0005463330102716485
2001,ST0227,武威市,甘肃省,0.018518518518518517,0.010932121712790857,0.000540421840389031
2001,ST0228,白银市,甘肃省,0.007407407407407408,0.006774060305658819,0.0006102220979552293
2001,ST0229,酒泉市,甘肃省,0.007407407407407408,0.0012391573729863693,0.0004557633251003785
2001,ST0230,金昌市,甘肃省,0.003703703703703704,0.0,0.000501940050288601
2001,ST0231,陇南市,甘肃省,0.003703703703703704,0.0,8.219818649468249e-05
2001,ST0232,三明市,福建省,0.011111111111111112,0.0688145394465097,0.0006677290032066898
2001,ST0233,南平市,福建省,0.022222222222222223,0.08426270136307311,0.0006757150408631529
2001,ST0234,厦门市,福建省,0.014814814814814815,0.0,0.0006235677108995764
2001,ST0235,宁德市,福建省,0.003703703703703704,0.0,0.0006023612850875491
2001,ST0236,泉州市,福建省,0.003703703703703704,0.0,0.0006411106744713966
2001,ST0237,漳州市,福建省,0.007407407407407408,0.007352333746385791,0.000641238558060182
2001,ST0238,福州市,福建省,0.014814814814814815,0.007352333746385791,0.000610163521402587
2001,ST0239,莆田市,福建省,0.003703703703703704,0.0,0.0005878013373388838
2001,ST0240,龙岩市,福建省,0.02592592592592593,0.07087980173482032,0.0006456391791422366
2001,ST0241,贵阳市,贵州省,0.018518518518518517,0.00922483822112075,0.0005473973166366177
2001,ST0242,遵义市,贵州省,0.014814814814814815,0.012777089357015008,0.0005481860201820029
2001,ST0243,丹东市,辽宁省,0.014814814814814815,0.0,0.0007360189838462924
2001,ST0244,大连市,辽宁省,0.011111111111111112,0.0345587222910643,0.0007865236582596449
2001,ST0245,抚顺市,辽宁省,0.014814814814814815,0.007875533526091147,0.0007557434863505975
2001,ST0246,朝阳市,辽宁省,0.014814814814814815,0.014677130662260774,0.0007944615816037281
2001,ST0247,本溪市,辽宁省,0.014814814814814815,0.0006884207627702051,0.0007462320251618084
2001,ST0248,沈阳市,辽宁省,0.037037037037037035,0.02896874569737023,0.0007604861477581598
2001,ST0249,盘锦市,辽宁省,0.018518518518518517,0.2121162054247556,0.0007906641167528735
2001,ST0250,营口市,辽宁省,0.022222222222222223,0.05295332507228418,0.0007883637319973826
2001,ST0251,葫芦岛市,辽宁省,0.014814814814814815,0.21704529808619027,0.0008179121103217583
2001,ST0252,辽阳市,辽宁省,0.014814814814814815,0.007985680848134379,0.0007577400971300762
2001,ST0253,铁岭市,辽宁省,0.014814814814814815,0.0012666942034971775,0.0007445777877687875
2001,ST0254,锦州市,辽宁省,0.014814814814814815,0.21643948781495248,0.0008009477117003387
2001,ST0255,阜新市,辽宁省,0.014814814814814815,0.1681674239295057,0.0007662038989910745
2001,ST0256,鞍山市,辽宁省,0.003703703703703704,0.0,0.0007688885667487302
2001,ST0257,重庆市,重庆市,0.011111111111111112,0.0,0.0005933837930143096
2001,ST0258,咸阳市,陕西省,0.014814814814814815,0.0,0.000902826690736682
2001,ST0259,商洛市,陕西省,0.003703703703703704,0.0,0.000839655857535428
2001,ST0260,安康市,陕西省,0.014814814814814815,0.012061131763733994,0.0007934682433060956
2001,ST0261,宝鸡市,陕西省,0.022222222222222223,0.1141126256367892,0.0008108721499425618
2001,ST0262,延安市,陕西省,0.014814814814814815,0.0,0.0008944860321169006
2001,ST0263,榆林市,陕西省,0.007407407407407408,0.0,0.00023293163283460207
2001,ST0264,汉中市,陕西省,0.014814814814814815,0.12099683326449126,0.0008030849751676855
2001,ST0265,渭南市,陕西省,0.02962962962962963,0.4278672724769379,0.0009079819862816165
2001,ST0266,西安市,陕西省,0.02962962962962963,0.4708247280737987,0.0009059583942870816
2001,ST0267,铜川市,陕西省,0.007407407407407408,0.0035247143053834503,0.0008969482254507389
2001,ST0268,西宁市,青海省,0.018518518518518517,0.043645876359631006,0.0005511941771418597
2001,ST0269,七台河市,黑龙江省,0.011111111111111112,0.0218091697645601,0.0006725615718325027
2001,ST0270,伊春市,黑龙江省,0.018518518518518517,0.0,0.0006274079177790798
2001,ST0271,佳木斯市,黑龙江省,0.018518518518518517,0.007407407407407407,0.0006506556759631823
2001,ST0272,双鸭山市,黑龙江省,0.011111111111111112,0.014622057001239157,0.0006629158719756829
2001,ST0273,哈尔滨市,黑龙江省,0.022222222222222223,0.0,0.0007005407394417596
2001,ST0274,大庆市,黑龙江省,0.018518518518518517,0.05017210519069255,0.0007040406422007328
2001,ST0275,牡丹江市,黑龙江省,0.018518518518518517,0.03700950020652623,0.0006937874683110395
2001,ST0276,鸡西市,黑龙江省,0.011111111111111112,0.02896874569737023,0.0006811663058772744
2001,ST0277,鹤岗市,黑龙江省,0.011111111111111112,0.0,0.0006234847990796536
2001,ST0278,黑河市,黑龙江省,0.011111111111111112,0.0,0.0006355243962431964
2001,ST0279,齐齐哈尔市,黑龙江省,0.018518518518518517,0.021836706595070907,0.0006996811178756433
2002,ST0001,上海市,上海市,0.021978021978021976,0.0,0.0008060363084812558
2002,ST0002,临沧市,云南省,0.007326007326007326,0.0,0.0006327586378333621
2002,ST0003,丽江市,云南省,0.018315018315018316,0.049154277095453565,0.0007281479596654041
2002,ST0004,保山市,云南省,0.018315018315018316,0.041424262012497305,0.0007241217199275432
2002,ST0005,思茅市,云南省,0.010989010989010988,0.007326007326007326,0.0007029769270355012
2002,ST0006,昆明市,云南省,0.018315018315018316,0.03509480715363068,0.0007072527683311174
2002,ST0007,昭通市,云南省,0.007326007326007326,0.00956151691445809,0.000688013499379301
2002,ST0008,曲靖市,云南省,0.014652014652014652,0.03520254255548373,0.000703259771330835
2002,ST0009,玉溪市,云南省,0.014652014652014652,0.045302736479207066,0.0007087570569031964
2002,ST0010,乌兰察布市,内蒙古自治区,0.018315018315018316,0.02152014652014652,0.0009445199368437923
2002,ST0011,乌海市,内蒙古自治区,0.010989010989010988,0.0,0.0007027420815833103
2002,ST0012,包头市,内蒙古自治区,0.014652014652014652,0.0005386770092652446,0.0008566487711796994
2002,ST0013,呼伦贝尔市,内蒙古自治区,0.010989010989010988,0.007326007326007326,0.0007596397026107955
2002,ST0014,呼和浩特市,内蒙古自治区,0.014652014652014652,0.0,0.000911630390177473
2002,ST0016,赤峰市,内蒙古自治区,0.014652014652014652,0.0,0.0008994592371992618
2002,ST0017,通辽市,内蒙古自治区,0.018315018315018316,0.12860913596207713,0.0008929265303975741
2002,ST0018,鄂尔多斯市,内蒙古自治区,0.021978021978021976,0.021008403361344536,0.0008720083406160404
2002,ST0019,北京市,北京市,0.029304029304029304,0.2196186166774402,0.0010000954669885337
2002,ST0020,吉林市,吉林省,0.021978021978021976,0.0019392372333548805,0.0008050284494989879
2002,ST0021,四平市,吉林省,0.018315018315018316,0.06043956043956044,0.0008904114235676054
2002,ST0022,白城市,吉林省,0.018315018315018316,0.05491812109459168,0.0008878303436215634
2002,ST0023,白山市,吉林省,0.014652014652014652,0.04236694677871149,0.0008137233943747092
2002,ST0024,辽源市,吉林省,0.02564102564102564,0.055456798103856925,0.0008199508149650335
2002,ST0025,通化市,吉林省,0.014652014652014652,0.04893880629174747,0.0008172539858943759
2002,ST0026,长春市,吉林省,0.021978021978021976,0.0086996336996337,0.0008087712755727256
2002,ST0027,乐山市,四川省,0.007326007326007326,0.0,0.0007912088982192931
2002,ST0028,内江市,四川省,0.018315018315018316,0.0,0.0007488048950445711
2002,ST0029,南充市,四川省,0.010989010989010988,0.0,0.0008452117054081165
2002,ST0030,宜宾市,四川省,0.010989010989010988,0.007299073475544064,0.0008039286372867756
2002,ST0031,巴中市,四川省,0.003663003663003663,0.0,0.0009111207696587574
2002,ST0032,广元市,四川省,0.02564102564102564,0.16475436328377505,0.0009437711192555063
2002,ST0033,广安市,四川省,0.03663003663003663,0.11010558069381599,0.0008454548486696211
2002,ST0034,德阳市,四川省,0.014652014652014652,0.1570782159017453,0.0008830178016388811
2002,ST0035,成都市,四川省,0.040293040293040296,0.1572936867054514,0.0008799612610753843
2002,ST0036,攀枝花市,四川省,0.007326007326007326,0.0,0.0007039903617788418
2002,ST0037,泸州市,四川省,0.014652014652014652,0.014544279250161603,0.000841300235986257
2002,ST0038,眉山市,四川省,0.010989010989010988,0.06221719457013575,0.0008114612812587221
2002,ST0039,绵阳市,四川省,0.007326007326007326,0.15670114199525964,0.0008893394875625873
2002,ST0040,自贡市,四川省,0.007326007326007326,0.0,0.0007253239993079399
2002,ST0041,资阳市,四川省,0.010989010989010988,0.09036306830424477,0.0008670312051200194
2002,ST0042,达州市,四川省,0.010989010989010988,0.0,0.0008425520512762981
2002,ST0043,遂宁市,四川省,0.007326007326007326,0.0,0.000834981912854253
2002,ST0044,雅安市,四川省,0.014652014652014652,0.050447101917690154,0.0007615929724106111
2002,ST0045,天津市,天津市,0.021978021978021976,0.08344106873518638,0.0009962470316035104
2002,ST0046,中卫市,宁夏回族自治区,0.018315018315018316,0.04753824606765783,0.0007952877945521679
2002,ST0047,吴忠市,宁夏回族自治区,0.021978021978021976,0.05451411333764275,0.0007961733285084647
2002,ST0048,固原市,宁夏回族自治区,0.003663003663003663,0.0,0.000721522021367465
2002,ST0049,石嘴山市,宁夏回族自治区,0.021978021978021976,0.010773540185304891,0.0007594641121075855
2002,ST0050,银川市,宁夏回族自治区,0.010989010989010988,0.013413057530704589,0.0007903301113340634
2002,ST0051,六安市,安徽省,0.014652014652014652,0.0,0.0009570924918407866
2002,ST0052,合肥市,安徽省,0.029304029304029304,0.020577461753932342,0.0009665862464549211
2002,ST0053,安庆市,安徽省,0.018315018315018316,0.007326007326007326,0.0008316294069276008
2002,ST0054,宣城市,安徽省,0.010989010989010988,0.0,0.0009859089771996092
2002,ST0055,宿州市,安徽省,0.010989010989010988,0.008080155138978667,0.0009811395860820067
2002,ST0056,毫州市,安徽省,0.010989010989010988,0.008618832148243914,0.0009984920575443043
2002,ST0057,池州市,安徽省,0.003663003663003663,0.0,0.0008227938861531747
2002,ST0058,淮北市,安徽省,0.014652014652014652,0.03490627020038785,0.0009919826724972478
2002,ST0059,淮南市,安徽省,0.010989010989010988,0.09346046110751993,0.001015138013218733
2002,ST0060,滁州市,安徽省,0.007326007326007326,0.0,0.0009148763826069333
2002,ST0061,芜湖市,安徽省,0.02564102564102564,0.17587804352510233,0.0010005333612456487
2002,ST0062,蚌埠市,安徽省,0.014652014652014652,0.008564964447317388,0.0009674701453065737
2002,ST0063,铜陵市,安徽省,0.010989010989010988,0.12427278603749192,0.000979636655276447
2002,ST0064,阜阳市,安徽省,0.02564102564102564,0.09499569058392587,0.0010183291791968404
2002,ST0065,马鞍山市,安徽省,0.010989010989010988,0.12640056022408963,0.0009931769832652953
2002,ST0066,黄山市,安徽省,0.003663003663003663,0.0,3.1466864326831515e-05
2002,ST0067,东营市,山东省,0.007326007326007326,0.0,0.0009620261836040714
2002,ST0068,临沂市,山东省,0.021978021978021976,0.09612691230338288,0.0009879626343122535
2002,ST0069,威海市,山东省,0.007326007326007326,0.01524455936220642,0.0009103895860501904
2002,ST0070,德州市,山东省,0.018315018315018316,0.011823960353372118,0.000971594803113787
2002,ST0071,日照市,山东省,0.014652014652014652,0.0,0.0009607983368404821
2002,ST0072,枣庄市,山东省,0.010989010989010988,0.024321266968325792,0.00097667021070354
2002,ST0073,泰安市,山东省,0.014652014652014652,0.015271493212669683,0.0009841636887003011
2002,ST0074,济南市,山东省,0.021978021978021976,0.020469726352079293,0.0009828901860719132
2002,ST0075,济宁市,山东省,0.029304029304029304,0.0,0.0009558786043976298
2002,ST0076,淄博市,山东省,0.021978021978021976,0.08831609566903684,0.0009906559372459744
2002,ST0077,滨州市,山东省,0.010989010989010988,0.059092867916397326,0.0009821469429974867
2002,ST0078,潍坊市,山东省,0.014652014652014652,0.021924154277095452,0.0009725035140149869
2002,ST0079,烟台市,山东省,0.010989010989010988,0.014463477698771815,0.0009092274597350453
2002,ST0080,聊城市,山东省,0.02564102564102564,0.03789592760180995,0.0009959640835651077
2002,ST0081,莱芜市,山东省,0.010989010989010988,0.09267937944408533,0.0009923743483226694
2002,ST0082,菏泽市,山东省,0.018315018315018316,0.006948933419521654,0.0009972044305244932
2002,ST0083,青岛市,山东省,0.021978021978021976,0.013870932988580047,0.0009081162037469473
2002,ST0084,临汾市,山西省,0.02564102564102564,0.27410579616461966,0.0010836335256207284
2002,ST0085,吕梁市,山西省,0.018315018315018316,0.24148890325360914,0.001075189794629297
2002,ST0086,大同市,山西省,0.018315018315018316,0.021196940314587374,0.000945265459626154
